"textEmbedding","resposta"
"RT #mention: Our complete guide to  gardens, rooftop bars, parks, walks + other outdoor stuff: #url  ? ? ? httpa?|",1
"I WAS WILD  LASTNIGHT! Dont remember shit?",1
"Why do I manage to get  so early",1
"Aca,?A\": So jus said she smokes .. And her favourite brand of cigarette is .. ??Aca,?A? LOOL ??",1
"My dance style ranges from white dad at a barbecue (sober Megan) to stripper whose rent is due tomorrow ( Megan)",1
"Nigga ur  asf and sound stupid. he said match 1 blunt and he gon smoke 5 blunts with us and u said no ?__? ",1
"So much  has made its way down my top and not in my mouth today ?",1
"The sun is shining and there is PLENTY of GREEN  to be consumed! Plus Corn Beef and Cabbage all day/night for $8.99! ",1
"lets get  and play monopoly. anyone?",1
"HALLELUYER to the moms that make  runs at birthday parties. ",1
"RT #mention: #mention -  profiler on #mention at 1pm  ",1
"my ADHD comes out so bad when Im  ?? ",1
"UK Muslims demand a?~prohibitiona?T of  and imposition of sharia #url UK should demand extermination of their muslims",1
"RT #mention: ++ \"@vqee_silver: +some  lol \"@Questionnier: #TruthTime Ladies, things you expect a Boyfriend to provide for you? #Qna?|",1
"If and when you get tired of green , theres always a chilled #mention as an option.  Add a lime garnish &amp; you are good to go.",1
"HEADS UP! Our show at #mention has been delayed until 5:30pm. Grab a  at the neigbouring bar while you wait! #mention ",1
"RT #mention:  words are sober thoughts.",1
"RT #mention: Heres the plan for saint Patricks day. You. Me. Some god damn green . An hour of TTP. And a whole lotta sweety twa?|",1
"Lmao Hitta Called Me Sounded ",1
"I dont get why people sit and drink cans of  in bed alone, Id feel so sad and probably start crying",1
"Go home Chicago, youre . ",1
" snapchats are the best.",1
"RT : Have ever been so  at the end of the night that you didnt bother to untie your shoes to get them off, you just chopped your feet off?",1
"RT #mention: A nice day for a #mention , enjoying this beautiful weather.  http://t.co/OXRiJwQa?|",1
"Lol angie is ",1
"Better quaff that  a bit faster, before politicians realize that taxes on  could improve the economy: #url",1
"RT #mention: I just want food, and more !!??",1
"I dont like  its just a every now & then type of thing . But weed though ??",1
"The beaches in padre consists of  pong, people passed out, volleyball, condoms, more  pong, oh and more condoms",1
"date deux with the french-canadian .. there will be dessert, dancing, and probably  people wearing green.",1
"DUI checkpoints lead to arrests at start of St. Patricks Day weekend: VISTA - Three suspected .. #url ",1
"Havent been  inna while made a fool of myself to 6+ girls LMFAOO!!",1
"RT @SeanEatherden: What a great day, 55 bus,  Tweedies, Keswick market, Staveley  fest, Fusion in Kendal and a final  in Endmoor ca?|",1
"People out here crazy . Bar hopping.",1
"RT #mention: Football, , manly things.",1
"Youre only in school because your parents makeAnnotate you go When all you do is play  pong and hang out with your bros",1
"I just wanna drink marijuana and smoke ",1
"RT : if u cant handle  then u shouldnt drink.. it aint for everybody lol",1
"Why drink green  when you can smoke green bud",1
"Not  in a while had a few tonight feeling it lol ??",1
"RT #mention: if i  text u tonight it means i love you",1
"I cant remember if I took one or two Xanax cause Ive been eating altoids too lol. I need a ",1
"I live in a  store",1
"i look /sad in all my selfies apparently",1
"Late afternoon unpacking . #url",1
"Things I hate: non-Irish Americans who get wasted, jack up  and bar prices, and ruin Paddys Day. Get your own holiday, moochers.",1
"Free  is a good thing. (@ Embassy Suites) #url",1
"Ross is my favourite  person ever?",1
"RT #mention: Are you drinking your  out of the right glass? And does it even matter? #url",1
"RT : \"Trust me, you can dance.\" - ",1
"RT #mention: First  of the night #mention  Crazy Canuck - filled right to the top!! #media",1
"Caramel Apple  Bread. Only takes TEN MINUTES to get this in the oven and its insanely good. No  #url",1
"a?o@FasuloJulia: Why cant  be healthy and carblessa??",1
"How can you have a full, final conversation w/ a ? Thats right, you cant!",1
"I type kakuhle when Im , niya act-a qha nina",1
"Blue jolly rancher  + mtn Dew. Your Green  game aint nothin. #url",1
"Sad that the only fun thing in my town is getting ",1
"This is the opposite of St. Paddys? Ppl are still pretty  tho. So. (at #mention w/ #mention) #url",1
"Someone asked me what my spine tattoo says & I was too  to remember lol ??",1
"RT : If you need  in order to have fun at a jam youre dumb as fuck..",1
"RT #mention: A friend told me he only uses twitter to catch up on the news. I thought, so do I, if by news you mean whos  and wa?|",1
"RT : When I was 21 I lit a $100 bill on fire to show how gangsta I was. Today I bought a 12 pack of  with a roll of quarters.",1
"Going downtown in an hour for a birthday celebration and Ia?Tm afraid of all the  bros and other tomfoolery. Wish me luck!",1
"a?o#mention: Lets smoke . Fuck a??",1
" Addiction Treatment Online via Skype - A Very Effective Choice for Recovery: #url via #mention. Please RT!",1
"Spencer go home your ",1
"IM NOT FUCKIN  SUPERMALT ISNT AN ALCOHOLIC BEVERAGE RT : yeah u ",1
"Carmen is ",1
"This nigga Quan the silliest when he ..will have yo have dead??",1
"Wento work with  in my DNA from yesterday man! Longest day at work ever!!",1
"Im .. ",1
"RT : Would you rather Rt - get  with matt Fav - get high with gilinsky",1
"Half these fktards are  as hell w no clue who the hell St. Patrick was ?? ",1
"I used to think it was the  but now that Ive quit & Im still forgetting things Ive concluded Im just fucking forgetful.",1
"somebody get me .",1
"lets get  and tell each other everything were too afraid to say sober",1
"RT : Party animals, be safe out there today. Especially with these slick roads, its hard enough driving .",1
"RT #mention: Someone vomited green  on me, yelled \"f*ck me Im Irish,\" and passed out in my lap. Id assume its St Paddys but this wa?|",1
"Parents told me I can have some friends over and get . DM me if you dont have anything to do",1
"RT #mention: Come out to Grace Tavern tonight for great food, and great !",1
"RT : Im sorry I was  and high and tried grabbing your tits at your husbands funeral.",1
"I drank a 5th of  Dare me to drive ?",1
"Please,  ladies: Whatever you do, DO NOT send any photos of your breasts to ctabus22@yahoo.com. Just do not send them right now. ",1
"RT #mention: Enjoying some good  with the #mention courtesy of HogsBack - Drinking a Vintage Lager - #url",1
"??? u must b  talkin 2 me like that. Ill give u a pass lol RT @KDubbZ10: dayb11 I clearly put quotes asshole lol",1
"RT : My type of girl wants a bouquet of flowers with a bottle of  hidden in the middle of it.",1
"a?o@kirstenrobisonn: just dropped a whole  fucka????",1
"I  my sisters redbull oops sorry licia ?",1
"Need to be ",1
"On my first ",1
"Hakuna Ma, it means no memories for the rest of the night ??",1
"RT #mention: Careful Wheres your shoes Please stop crying Maybe eat something You dropped the bottle  - things you say to babies &amp; drua?|",1
"Im going to be that annoying  uncle at family events.",1
"Sorry about those texts I sent you toonight..my phone was  and I was awesome! ;)",1
"The last  pong game.. #media",1
"RT : The Man Candle (Customize Your Own: Choose a  Bottle and a Scent) http://etsy.me/17xwwhO ( https://ww.etsy.com/listing/155835682/the-man-candle-customize-your-own-choose?utm_source=etsyfu&utm_medium=api&utm_campaign=api ) #",1
"RT #mention: I need to get  for once and forget everything",1
"When youre  , everyone is your bestfriend",1
"RT : when people donGA?A-t shut up about being  ",1
"Guess Im  enough to sing \"Hold On\" by Wilson Phillips #media",1
"RT : if youre  but dont advertise it are you really even ?",1
"RT : Cant find love but I know where the  is kept",1
" or something ?",1
"RT : I swear its like a gang war on here sometimes. People its just twitter. Youre , go home.",1
"My uncles over here so  ??",1
"Lol your \"friends\" are only friends with you for ",1
"My best friend is too  ??",1
"Some  chick tried to make me take advantage of her but i wasnt  so I turned it down. That make me gay?",1
"bae didnt even come at me she just told me I suck and threw her  ass on my bed and passed out.. k",1
"I cant even lie , if my Dick bled once a month id be out here on some corner with a bible and a  Tryna get my self some understanding.",1
"aw \"tweet the same thing twice\" .",1
"a?o#mention: I just peed and my pee was so clear Im hydrated as heck and  as hecka?? whats ur secret",1
"Everyones raving about the iconic Martini livery on the Williams. Obviously  and driving cars mixes really well.",1
"Do you think Sex is better  or Sober?",1
"?  RT #mention: #mention #mention Im on that Good Kush &amp; !! #media",1
"I like how on the same day I go to the  store without being carded, some lady says she thought I was 18 because I look like a teenager",1
"Its so fuckin late but I really wanna get  ?",1
"RT #mention: Why would I ever be this  ????",1
"RT #mention:  sex sounds good rn",1
"Its so funny being around  people when your not  ?????",1
"Im convinced someone put drugs in my ",1
"Morning Blues heres a photo to make the  easier  #media",1
"Bitches tweet to try to piss me off ???? bitch Im  IDGAF",1
"RT #mention: Happiness is finding a  named on you!   a?| #url",1
"X2 RT : ..so, this spot serves  out of brown paper bags. I think Im in love.",1
"we dont even have enough to get .. wtff",1
"Where yo  ass at #mention ?",1
"I got this  in my draw but ine no drinker",1
"My  ass dialing up all the nighas Im tryin to be good",1
"If you cant hold ya fuckin  stay the fuck home. Please dont come out with me.",1
"i seem to have acquired a hobgoblin  ",1
"Thanks to everyone who came &amp; supported us - volunteers, hall staff, stall holders &amp; everyone who came to drink our , cider and perry",1
"RT #mention: I thought a shamrock shake was something a  Irish husband did to his wife when she mouthed off.",1
"RT @t3enage_dirtb4g: So what we get , so what we smoke weed, were just having fun, we dont care who sees?",1
"Ugh  always be having me ready to fuck",1
"RT : Citizens in a bar celebrate the end of  prohibition in the United States. December 5, 1933. ",1
"Is  tent in sheff open this afternoon or just tonight ?",1
"i get that  sex feeling when im with you so put your arms around me baby were tearing up the town cause thats just how we do",1
"I was  last night, who was it leant me A,A?50 & which one of you has the tattoo of Mike Tyson on one butt cheek Mother Theresa the other!?",1
" join us 4 some  :-) #media",1
"Having friends who love  can be tiring..Im tired of being the designated drinker!",1
"cause i know my hearts too  to drive, but im on my way to you",1
"I really really do enjoy waking up without a !! Sometimes the rage just breaks me down! Mentally and physically. Had to take a break",1
"RT #mention: Im starting a  company named \"Feelings Shmeelings\".",1
"Just added Brooklyn Black Chocolate Stout on tap. See our full  menu: #url #mention ",1
"Last night I was  enough to karaoke Whitney Houstons I will always love you.",1
"RT #mention: Pub garden, sunshine, , food.. Summer starts here apparently",1
"RT : Im so glad I miscarried so I can get  again",1
"Whenever I see John Flanagan playing full back for Liverpool I wonder what Christmas Eve in the  tank is really like",1
"Im love ",1
"RT #mention: Weed over  anyday",1
"Some of the photos from last night are thee worst ever!! My face changes when Im  and its creepy",1
"Is someone going to ask me to prom this year or am I just showing up alone and  with buffalo sauce on my dress again?",1
"RT #mention: This  is killer ?",1
"RT : when people donAca,?a\"ct shut up about being  ",1
"I ducked them cinnamon buns , tacos , philly cheese steak &amp; cookies up Lastnight ?? I was high &amp;  as hell",1
"RT : We get it white people way overdressed in leprechaun clothes getting  at bars last night - Youre at least 1/8th Irish.",1
"I  so much last night with no ",1
"RT : Im out of  in \"\"case\"\" you stop by tonight. Notice the subliminal message?",1
"RT : Birthday  bubba",1
"Alcoholics be like.. RT #mention: Theres just cranberry juice in my cup but I can taste  too lol",1
"RT : Think over it .. not only chocolate .. Guys !! So Save EARTH..!! ",1
"All 7 casks done around 11 last nite! Thx to #mention: great to see lots of craft  lovers in ! #media",1
"RT : St. Patricks Day is like Christmas for people who wish their stockings were full of .",1
"Gotta crazy ",1
"RT #mention: when I was little I used to take a sip of my moms  like #media",1
"Keep Seeing Mad  White People At 12 in The Afternoon",1
" leo oh my goodness",1
"RT : J2 (Sam & Dean season 12 just sitting around drinking ) ",1
"RT #mention: Got the biggest ",1
"RT #mention: *hands u bottle* Sir,heres ur bottle of Moyes.#mention: In fact,the small one I even watched was a waste of my time. Abega?|",1
"Everybody?? and the Irish? about to be  tomorrow",1
"RT : Chase you ? I dont even chase my  ??",1
"Taylor was  last night and started crying real tears ?",1
"Idk why I  this coffee ima be going to the bathroom",1
"RT : Clerk at CVS didnt even ask me how I was today. I guess cigarettes, a 20 pack of  & tampons was kind of a warning shot.",1
